route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
1.2.1,1.2.H1334,1.2.3479819,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1334,1.2.3479822,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H1334,1.2.3479824,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H1334,1.2.3479826,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H1334,1.2.3479828,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H1334,1.2.3479831,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1334,1.2.3479833,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1334,1.2.3479835,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1334,1.2.3479837,"Paral·lel",1,1.2.200.2,1
1.1.1,1.1.H1327,1.1.3476682,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476684,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476686,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476690,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476696,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476700,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476703,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476705,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476711,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476717,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476780,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476782,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476784,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476786,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476792,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476798,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476819,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476821,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476823,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476829,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476835,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476843,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476890,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476892,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476894,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476900,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476906,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476912,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476801,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476803,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476805,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476807,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476811,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476817,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476719,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476721,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476723,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476726,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476732,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476738,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476847,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476849,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476851,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476853,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476859,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476865,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476758,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476760,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476762,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476764,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476768,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476774,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476871,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476873,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476875,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476877,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476883,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476942,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476944,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476946,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476950,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476845,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476855,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476857,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476861,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476952,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476956,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476965,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476967,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476971,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476973,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476977,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476985,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476867,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476869,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476879,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476989,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3477028,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3477030,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476881,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476885,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476888,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476896,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476898,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476902,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476904,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476908,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476910,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476922,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476924,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476928,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476930,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476993,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476995,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3477004,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3477008,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3477010,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3477014,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3477024,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3477034,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3477038,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3477040,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1322,1.1.3477066,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1327,1.1.3476688,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476692,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476694,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476698,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476707,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476709,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476713,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476715,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476725,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476728,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476730,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476813,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476815,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476825,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476827,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476734,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476736,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476770,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476772,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476776,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476778,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476788,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476790,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476756,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476766,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476794,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476796,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476809,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476831,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476833,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476837,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1327,1.1.3476839,"Fondo",0,1.1.100.1,1
1.4.1,1.4.H1277,1.4.3485100,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485102,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485104,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485106,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485110,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485114,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485122,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484912,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484913,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484915,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484917,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484919,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484921,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484929,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485124,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485126,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485128,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485130,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485136,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485141,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485143,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485151,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485153,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485155,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485157,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485159,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485165,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485167,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484937,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484939,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484941,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484943,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484949,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484951,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484959,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485171,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485173,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485175,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485177,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485179,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485181,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485189,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485191,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485193,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485195,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485197,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485199,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485205,"Trinitat Nova",0,1.4.400.1,1
1.2.1,1.2.H1334,1.2.3479840,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.4.1,1.4.H1277,1.4.3484771,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484773,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484775,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484777,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484779,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484781,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484789,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484791,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484961,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484963,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484965,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484967,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484969,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484971,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484979,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484981,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484805,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484807,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484813,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484815,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484823,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484825,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484987,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484989,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484991,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484993,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484995,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485003,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485005,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485013,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485015,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484827,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484829,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484831,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484833,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484839,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484841,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484849,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484851,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485021,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485023,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485025,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485027,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485029,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484855,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484857,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484860,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484862,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484868,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484870,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484878,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484880,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485040,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485042,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485044,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485046,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485048,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485056,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485058,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485061,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485063,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484888,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484890,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484892,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484894,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484896,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484904,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3484906,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485069,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485071,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485073,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485075,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485077,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485090,"Trinitat Nova",0,1.4.400.1,1
1.4.1,1.4.H1277,1.4.3485098,"Trinitat Nova",0,1.4.400.1,1
1.5.1,1.5.H1400,1.5.3488675,"Cornellà Centre",1,1.5.500.2,1
1.5.1,1.5.H1400,1.5.3488677,"Cornellà Centre",1,1.5.500.2,1
1.5.1,1.5.H1400,1.5.3488673,"Cornellà Centre",1,1.5.500.2,1
1.5.1,1.5.H1400,1.5.3488692,"Cornellà Centre",1,1.5.500.2,1
1.91.1,1.91.H1061,1.91.3489935,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489936,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H1061,1.91.3489937,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489938,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H1061,1.91.3489939,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489940,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H1061,1.91.3489941,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489942,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H1061,1.91.3489943,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489944,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H1061,1.91.3489945,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489946,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H1061,1.91.3489947,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489948,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H1061,1.91.3489950,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H1061,1.91.3489952,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H1061,1.91.3489954,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H1061,1.91.3489956,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H1061,1.91.3489958,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H1061,1.91.3489960,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H1061,1.91.3489962,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H1061,1.91.3489964,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H1061,1.91.3489966,"Zona Universitària",0,1.91.9100.1,1
1.3.1,1.3.H1309,1.3.3483331,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1309,1.3.3483341,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1309,1.3.3483345,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1309,1.3.3483347,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1309,1.3.3483351,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1309,1.3.3483354,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1309,1.3.3483358,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1309,1.3.3483360,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1309,1.3.3483362,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1309,1.3.3483366,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1309,1.3.3483368,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1309,1.3.3483377,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1309,1.3.3483379,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1309,1.3.3483393,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1309,1.3.3483397,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1309,1.3.3483399,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1309,1.3.3483401,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1309,1.3.3483405,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1309,1.3.3483414,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1309,1.3.3483416,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1309,1.3.3483383,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1309,1.3.3483385,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1309,1.3.3483387,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1309,1.3.3483391,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1309,1.3.3483262,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1309,1.3.3483264,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1309,1.3.3483268,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1309,1.3.3483278,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1309,1.3.3483280,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1309,1.3.3483284,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1309,1.3.3483286,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1309,1.3.3483292,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1309,1.3.3483294,"Trinitat Nova",0,1.3.300.1,1
1.2.1,1.2.H1334,1.2.3479841,"Paral·lel",1,1.2.200.2,1
